,,Imperials,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Going Out Of My Mind,McBride & The Ride,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Going Through The,"Mann, Aimee",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Motions,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Michelle-Gellar, Sarah",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Going To California,Led Zeppelin,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Going Under,Evanescence,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Going Underground,"Jam, The",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Going Up The Country,Canned Heat,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Going Where The Lonely,"Haggard, Merle",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Go,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Going, Going, Gone","McCoy, Neal",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Gold,Imagine Dragons,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Kiiara,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Nicole, Britt",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Prince,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Spandau Ballet,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Gold Cobra,Limp Bizkit,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Gold Digger,"Booth, Jody",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Musical/Glee,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"West, Kanye",,,,,,,,,,,,
,,"West, Kanye & Jamie",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Foxx,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Gold Dust,DJ Fresh & Ce'Cile,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Gold Dust Woman,Fleetwood Mac,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Gold Forever,Wanted,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Gold Lion,Yeah Yeah Yeah's,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Gold Rush Is Over, The","Snow, Hank",,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Golden Age, The",Cracker,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Golden Brown,"Stranglers, The",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Golden Church,"Musgraves, Kacey",,,,,,,,,,,,
,,,,,,,,,,,,,,
,(Instrumental),,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Golden Coins,"Presley, Elvis",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Golden Hour,"Musgraves, Kacey",,,,,,,,,,,,
,Golden Ring,"Duets/Wynette, Tammy &",,,,,,,,,,,,
,,George Jones,,,,,,,,,,,,
,"Golden Rocket, The","Snow, Hank",,,,,,,,,,,,
,Golden Skans,Klaxons,,,,,,,,,,,,
,Golden Slumbers (John,Elbow,,,,,,,,,,,,
,Lewis Christmas Advert,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,2017),,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Golden Slumbers/Carry,"Beatles, The",,,,,,,,,,,,
,,,,,,,,,,,,,,
,That Weight/The End,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,108facebook.com/excessskaraoke,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Song Title,Artist,,,,,,,,,,,,
,Gonna Go Huntin',"Williams, Hank Jr.",,,,,,,,,,,,
,Tonight,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Gonna Have To Fall,"Stockton, Shane",,,,,,,,,,,,
,Gonna Know We Were,"Aldean, Jason",,,,,,,,,,,,
,Here,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Gonna Make You A Star,"Essex, David",,,,,,,,,,,,
,Gonna Make You Sweat,C & C Music Factory,,,,,,,,,,,,
,Good As Gold,"Beautiful South, The",,,,,,,,,,,,
,Good As Gone,Little Big Town,,,,,,,,,,,,
,Good As I Was To You,"Morgan, Lorrie",,,,,,,,,,,,
,Good As You,"Brown, Kane",,,,,,,,,,,,
,Good At Startin' Fires,"Shelton, Blake",,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Good Christian Friends,",Christmas,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Rejoice,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Good Day,"Street, Greg & Nappy",,,,,,,,,,,,
,,Roots,,,,,,,,,,,,
,Good Day Sunshine,"Beatles, The",,,,,,,,,,,,
,"Good Day To Run, A","Worley, Darryl",,,,,,,,,,,,
,"Good Days, Bad Days",Kaiser Chiefs,,,,,,,,,,,,
,Good Directions,"Currington, Billy",,,,,,,,,,,,
,Good Enough,"Brown, Bobby",,,,,,,,,,,,
,,Good Little GirlsDodgy,,,,,,,,,,,,
,,Empire cast & Jussie,,,,,,,,,,,,
,,Smollett,,,,,,,,,,,,
,,"McLachlan, Sarah",,,,,,,,,,,,
,Good Feeling,Flo Rida,,,,,,,,,,,,
,Good For Me,"Seger, Bob",,,,,,,,,,,,
,Good For Us,"Khalifa, Wiz",,,,,,,,,,,,
,Good For You,"LeslieGomez, Selena & A$AP",,,,,,,,,,,,
,,Rocky,,,,,,,,,,,,
,Good Fortune,"Harvey, PJ",,,,,,,,,,,,
,Good Friday,"Black Crowes, The",,,,,,,,,,,,
,Good Friend,Nine Days,,,,,,,,,,,,
,Good Friend & A Glass,"Rimes, LeAnn",,,,,,,,,,,,
,Of Wine,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Good Girl,"Jordan, Alexis",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Underwood, Carrie",,,,,,,,,,,,
,Good Girls,5 Seconds Of Summer,,,,,,,,,,,,
,Good Girl's Don't,"Knack, The",,,,,,,,,,,,
,Good Girls Go Bad,Cobra Starship,,,,,,,,,,,,
,Good Girls Like Bad,"Maria, Jadyn",,,,,,,,,,,,
,Boys,,,,,,,,,,,,,
,SchoolgirlGood Golly Miss Molly,Little Richard,,,,,,,,,,,,
,Good Morning StarshineGood Good,Ashanti,,,,,,,,,,,,
,Good Morning SunshineGood Grief,Bastille,,,,,,,,,,,,
,109facebook.com/excessskaraoke,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Song Title,Artist,,,,,,,,,,,,
,"Good Morning, Good","Beatles, The",,,,,,,,,,,,
,Morning,,,,,,,,,,,,,
,"Good News, Bad News","Duets/Strait, George & Lee",,,,,,,,,,,,
,,Ann Womack,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Good Ol' Boys (Theme,"Jennings, Waylon",,,,,,,,,,,,
,,,,,,,,,,,,,,
,From The Dukes Of,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Hazzard),,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Good Old Days,Pink,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Good Old Fashioned,"Byrd, Tracy",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Love,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Good Ole Boys Like Me,"Williams, Don",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Good People,"Johnson, Jack",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Good Rockin' Tonight,"Presley, Elvis",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Good Souls,Starsailor,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Good Stuff,Kelis,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Good Stuff, The","Chesney, Kenny",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Good Thing,Eternal,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Everything,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Fine Young Cannibals,,,,,,,,,,,,
,,"Revere, Paul & The",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Raiders,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Sage the Gemini & Nick,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Jonas,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Good Things,Rich Boy & Polow Da Don,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,& Keri Hilson,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Good Time,"Jackson, Alan",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Owl City & Carly Rae,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Jepsen,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Good Time Charlie,"King, Albert",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Good Time Charlie's Got,"O'Keefe, Danny",,,,,,,,,,,,
,,,,,,,,,,,,,,
,The Blues,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Presley, Elvis",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Good Times,"Andrews, Jessica",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Brickell, Edie & The New",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Bohemians,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Chic,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Cochran, Anita",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Cooke, Sam",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Eyre, Ella",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,INXS,,,,,,,,,,,,
,,"SupertrampLee, Tommy & Butch",,,,,,,,,,,,
,,Walker,,,,,,,,,,,,
,,Roll Deep,,,,,,,,,,,,
,,"Seals, Dan",,,,,,,,,,,,
,Thomas Rhett) Good Times Bad Times,Led Zeppelin,,,,,,,,,,,,
,,,,,,,,,,,,,,
,110facebook.com/excessskaraoke,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Song Title,Artist,,,,,,,,,,,,
,Goodbye Time,"Shelton, Blake",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Twitty, Conway",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Goodbye To Love,"JuvenileCarpenters, The",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Goodbye To Romance,"Day 26Osbourne, Ozzy",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Goodbye To You,"Alice In ChainsBranch, Michelle",,,,,,,,,,,,
,,Lil' Wayne & T-PainScandal,,,,,,,,,,,,
,Got My Heart Set On YouGoodbye Town,Lady Antebellum,,,,,,,,,,,,
,Got My Mind Set On YouGoodbye Yellow Brick,"John, Elton",,,,,,,,,,,,
,Road,,,,,,,,,,,,,
,Goodbye's The Saddest,"Dion, Celine",,,,,,,,,,,,
,Word,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Goodies,Ciara & Petey Pablo,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Goodies, The",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Goodness Gracious,"Goulding, Ellie",,,,,,,,,,,,
,Goodness Gracious Me,"Duets/Sellers, Peter &",,,,,,,,,,,,
,,Sophia Loren,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Goodnight,"Bogguss, Suzy",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Goodnight Girl,Wet Wet Wet,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Goodnight Goodnight,Hot Hot Heat,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Goodnight Irene,Irish Songs,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Goodnight Kiss,"Houser, Randy",,,,,,,,,,,,
,Goodnight My Love,"Belvin, Jessie",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Goodnight My Someone,"Musical/Music Man, The",,,,,,,,,,,,
,Goodnight Saigon,"Joel, Billy",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Goodnight Song,"Gaye, MarvinTears For Fears",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Goodnight Sweetheart,"Liberty XKersh, David",,,,,,,,,,,,
,,"Kelly, R.Spaniels, The",,,,,,,,,,,,
,Goodnight Tonight,"McCartney, Paul & Wings",,,,,,,,,,,,
,Goody Goody,"Lymon, Frankie & His",,,,,,,,,,,,
,,Teenagers,,,,,,,,,,,,
,,"Sinatra, Frank",,,,,,,,,,,,
,Goody Two Shoes,"Ant, Adam",,,,,,,,,,,,
,Gorgeous,"Swift, Taylor",,,,,,,,,,,,
,Gorgeous (instrumental),"Swift, Taylor",,,,,,,,,,,,
,Gorilla,"Mars, Bruno",,,,,,,,,,,,
,Gorilla (Clean),"Mars, Bruno",,,,,,,,,,,,
,Gospel According To,"Ewing, Skip",,,,,,,,,,,,
,"Luke, The",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Gospel Medley,"Presley, Elvis",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Gossip,"Amarosi, Vanessa",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Gossip Folks,"Elliott, Missy & Ludacris",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Got 2 Luv U (male solo),"Paul, Sean & Alexis",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Jordan,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Got A Hold On Me,"McVie, Christine",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Got A Little Crazy,"Chesney, Kenny",,,,,,,,,,,,
,,,,,,,,,,,,,,
,111facebook.com/excessskaraoke,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Song Title,Artist,,,,,,,,,,,,
,Grace Kelly,Mika,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Graceland,"Simon, Paul",,,,,,,,,,,,
,"Norman, BeboGraduation (Friends",Vitamin C,,,,,,,,,,,,
,Forever),,,,,,,,,,,,,
,Graduation Day,Head Automatica,,,,,,,,,,,,
,Graffiti On The Train,"Stereophonics, The",,,,,,,,,,,,
,"Grand Illusion, The",Styx,,,,,,,,,,,,
,Grand Theft Autumn,Fall Out Boy,,,,,,,,,,,,
,(Where Is Your Body),,,,,,,,,,,,,
,"Grand Tour, The","Jones, George",,,,,,,,,,,,
,,"Neville, Aaron",,,,,,,,,,,,
,Kenny & Dolly PartonGrandad,"Dunn, Clive",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Grandma,"Wilson, Gretchen",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Grandma Got Run Over,Christmas/Elmo & Patsy,,,,,,,,,,,,
,,,,,,,,,,,,,,
,By A Reindeer,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Grandpa,"Judds, The",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Grandpa Told Me So,"Chesney, Kenny",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Granite,Pendulum,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Grapefruit - Juicy Fruit,"Buffett, Jimmy",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Grapefruit Diet,"Yankovic, "" Weird Al""",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Grapes On A Vine,"Roots, The & Betty Wright",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,& Lil Wayne,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Grapevine Fires,Death Cab For Cutie,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Grave,"Rhett, Thomas",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Grave (instrumental),"Rhett, Thomas",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Gravity,"Bareilles, Sara",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Bareilles, Sara",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,DJ Fresh & Ella Eyre,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Embrace,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Perfect Circle, A",,,,,,,,,,,,
,Gravity's Rainbow,Klaxons,,,,,,,,,,,,
,Grazing In The Grass,"Friends Of Distinction, The",,,,,,,,,,,,
,Grease,"Musical/Grease/Valli,",,,,,,,,,,,,
,,Frankie,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Grease Megamix,Musical/Grease,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Grease Megamix 2,Musical/Grease,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Greased Lightnin',"Musical/Grease/Travolta,",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,John,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Great Balls Of Fire,"Lewis, Jerry Lee",,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Great Beyond, The",R.E.M.,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Great Depression,"Beddingfield, Eric Lee",,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Great Divide, The","Stapp, Scott",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Great DJ,"Ting Tings, The",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Great Escape,England Supporters,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Great Escape, The",Boys Like Girls,,,,,,,,,,,,
,112facebook.com/excessskaraoke,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Song Title,Artist,,,,,,,,,,,,
,Green Light,Beyonce,,,,,,,,,,,,
,(Freemasons Remix),,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Green Lights,"Blacc, Aloe",,,,,,,,,,,,
,"Green Manalishi, The",Judas Priest,,,,,,,,,,,,
,Green River,Creedence Clearwater,,,,,,,,,,,,
,,Revival,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Green Tambourine,"Lemon Pipers, The",,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Green, Green Grass Of","Jones, Tom",,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Home, The",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Presley, Elvis",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Greenfields,"Brothers Four, The",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Greensleeves,Christmas,,,,,,,,,,,,
,,traditional,,,,,,,,,,,,
,Grenade,"Mars, Bruno",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Grey Day,Madness,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Grey Street,"Matthews, Dave, Band",,,,,,,,,,,,
,Grillz,Nelly,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Grind,Alice In Chains,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Grind With Me,Pretty Ricky,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Grindin',Clipse,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Grits Ain't Groceries,Little Milton,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Groove Is In The Heart,Dee-Lite,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Groove Jet (If This Ain't,Spiller,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Love),,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Groove Line, The",Heatwave,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Groove Machine,Marvin & Tamera,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Groove Me,King Floyd,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Groove With Me Tonight,MDO,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Groovin',"Rascals, The",,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Groovy Kind Of Love, A","Collins, Phil",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Fontana, Wayne & The",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Mindbenders,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Groovy Little Summer,"Otto, James",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Song,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Groovy Situation,"Chandler, Gene",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Ground Beneath Her,U2,,,,,,,,,,,,
,"Feet, The",,,,,,,,,,,,,
,Grow For Me,GuitarzanMusical/Little Shop Of,,,,,,,,,,,,
,,Horrors,,,,,,,,,,,,
,Grow Old With Me,"Carpenter, Mary Chapin",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Grow Up,"Murs, Oily",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Grow Young With You,"McCabe, Coley",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Growing On Me,Darkness,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Growing Pains,"Cara, Alessia",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Grown,Chloe X Halle,,,,,,,,,,,,
,113facebook.com/excessskaraoke,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Song Title,Artist,,,,,,,,,,,,
,Guns Of Brixton,"Clash, The",,,,,,,,,,,,
,Guns of Summer,Coheed & Cambria,,,,,,,,,,,,
,Guts Over Fear,Eminem & Sia,,,,,,,,,,,,
,"Guy Is A Guy, A","Day, Doris",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Guy Like Me,"Green, Pat",,,,,,,,,,,,
,"Mystery JetsGuy Walk Into A Bar, A","Farr, Tyler",,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Guy With A Girl, A","Shelton, Blake",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Guys Do It All The Time,"McCready, Mindy",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Guys Like Me,"Church, Eric",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Gypsy,Fleetwood Mac,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Lady GaGa,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Gypsy Boots,"Clark, Terri",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Gypsy Eyes,"Hendrix, Jimi",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Gypsy Road,Cinderella,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Gypsy Woman (La Da,"Waters, Crystal",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Dee),,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Gypsys, Tramps &",Cher,,,,,,,,,,,,
,"Skaggs, RickyThieves",,,,,,,,,,,,,
,"Fury, BillyH.A.P.P.Y. Radio","Starr, Edwin",,,,,,,,,,,,
,"Vinton, BobbyH.A.T.E.U.","Carey, Mariah",,,,,,,,,,,,
,,,,,,,,,,,,,,
,H.O.L.Y.,Florida Georgia Line,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Ha Ha Said The Clown,"Mann, Manfred",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Habits (Stay High),"Lo, Tove",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Hablame De Frente,"Spanish/Gabriel, Ana",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Had A Dream (For The,"Judds, The",,,,,,,,,,,,
,Heart),,,,,,,,,,,,,
,Had Enough,"Enemy, The",,,,,,,,,,,,
,"Timberlake, Justin & Matt Haggard","Rhyder, Brandon",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Hail Hail The Gang's All,"Kaufman, Irving",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Here,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Hair,"Cowsills, The",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Lady Gaga,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Little Mix,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Hair Braider,"Kelly, R.",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Hair for solo female,Little Mix,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Hair Of The Dog,Nazareth,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Haircut Song, The","Stevens, Ray",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Hairy Christmas,"Robertsons, The & Willie",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Robertson & Luke Bryan,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Haitian Divorce,Steely Dan,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Hakuna Matata,Baha Men,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Disney -The Lion King,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Musical/Lion King, The",,,,,,,,,,,,
,Hand In My Pocket Half A Heart,"Morissette, AlanisH & Claire",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Half A Heart Tattoo,"Hanson, Jennifer",,,,,,,,,,,,
,114facebook.com/excessskaraoke,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Song Title,Artist,,,,,,,,,,,,
,Hand Me Down World,"Guess Who, The",,,,,,,,,,,,
,Hand Of Fate,Sons Of The Desert,,,,,,,,,,,,
,Hand On Heart,"Murrs, Olly",,,,,,,,,,,,
,,"Murs, Olly",,,,,,,,,,,,
,Hand On Your Heart,"Minogue, Kylie",,,,,,,,,,,,
,Hand Prints On The Wall,"Rogers, Kenny",,,,,,,,,,,,
,"Hand That Feeds, The",Nine Inch Nails,,,,,,,,,,,,
,Handbags & Gladrags,"Stereophonics, The",,,,,,,,,,,,
,HandClap,Fitz & The Tantrums,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Handful Of Water,"Tennison, Chalee",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Handle Me,"Lawrence, JenniferRobyn",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Handle With Care,"Cruz, Taio & Flo RidaTraveling Wilburys",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Handlebars,"James, Tommy & The Flobots",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Hands,Jewel,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Hands Clean,"Morissette, Alanis",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Hands Down,Dashboard Confessional,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Hands Of A Working,"Herndon, Ty",,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Man, The",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Hands Off The Wheel,Oleander,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Hands on You,"Monroe, Ashley",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Hands On You,Florida Georgia Line,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Hands On You,"Monroe, Ashley",,,,,,,,,,,,
,Happiest Girl In The (instrumental),,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Hands Open,Snow Patrol,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Hands That Built,U2,,,,,,,,,,,,
,"America, The",,,,,,,,,,,,,
,Hands To Heaven,Breathe,,,,,,,,,,,,
,OrsonHands To Myself,"Gomez, Selena & The",,,,,,,,,,,,
,,Scene,,,,,,,,,,,,
,Hands Up,Ottawan,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,TLC,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Handsome,"Vaccines, The",,,,,,,,,,,,
,Handy Man,"Jones, Jimmy & Otis",,,,,,,,,,,,
,,Blackwell,,,,,,,,,,,,
,,"Taylor, James",,,,,,,,,,,,
,Hang On,Plumb,,,,,,,,,,,,
,,Smash Mouth,,,,,,,,,,,,
,,Weezer,,,,,,,,,,,,
,Hang On In There Baby,"Bristol, Johnny",,,,,,,,,,,,
,Hang On Sloopy,"McCoys, The",,,,,,,,,,,,
,Hang On To Your Heart,Exile,,,,,,,,,,,,
,Hang On To Your Love,Happy Birthday DarlingSade,,,,,,,,,,,,
,Hang On to Yourself,"Happy Birthday Dear Bowie, David",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Hang With Me,Robyn,,,,,,,,,,,,
,Hang You Up,Yellow Card,,,,,,,,,,,,
,115facebook.com/excessskaraoke,,,,,,,,,,,,,
,,,,,,,,,,,,,,
